metraz,rozloha,energeticka_narocnost,stav,lokalita,cena,link
36,1+kk,B,Novostavba,praha 5,5599000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-lipence-oddechova/2850230860
135,3+kk,G,Novostavba,stredni-cechy,5750000,https://www.sreality.cz/detail/prodej/byt/3+kk/nalzovice-oboz-/2256470604
105,3+kk,B,Ve velmi dobrém stavu,praha 9,12490000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kbely-semilska/167625292
121,4+kk,G,Ve velmi dobrém stavu,praha 4,13990000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-nusle-bozetechova/2627048780
32,1+kk,G,Ve velmi dobrém stavu,praha 3,6490000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zizkov-rohacova/1304851788
81,3+kk,C,Po rekonstrukci,praha 4,9690000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-kloboukova/3094966860
73,3+kk,D,Ve velmi dobrém stavu,praha 5,7850000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kosire-pod-kavalirkou/1337463372
38,1+kk,B,Ve velmi dobrém stavu,praha 10,5400000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zabehlice-na-slatince/3456591180
62,3+kk,G,Ve velmi dobrém stavu,stredni-cechy,4790000,https://www.sreality.cz/detail/prodej/byt/3+kk/dobris-dobris-na-chmelnici/530203980
32,1+kk,B,Ve velmi dobrém stavu,praha 9,4999990,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vysocany-podebradska/3528090956
54,3+kk,B,Ve velmi dobrém stavu,stredni-cechy,7390000,https://www.sreality.cz/detail/prodej/byt/3+kk/neratovice-neratovice-hamplova/414806604
61,2+kk,B,Ve velmi dobrém stavu,praha 9,7900000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kyje-sicherova/1707475532
84,3+kk,G,Ve velmi dobrém stavu,stredni-cechy,5490000,https://www.sreality.cz/detail/prodej/byt/3+kk/dobris-dobris-na-chmelnici/2228789836
77,3+kk,B,Novostavba,praha 9,11241384,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-marie-podvalove/832578892
45,2+kk,B,Ve velmi dobrém stavu,praha 10,6700000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-uhrineves-saturnova/3761504844
63,1+kk,C,Novostavba,praha 5,9800000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-starokosirska/2152145484
116,5+kk,B,Novostavba,stredni-cechy,10490000,https://www.sreality.cz/detail/prodej/byt/5+kk/stehelceves-stehelceves-hlavni/1595904588
79,3+kk,C,Ve velmi dobrém stavu,stredni-cechy,5490000,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-kladno-jana-palacha/1680810572
100,4+kk,C,Ve velmi dobrém stavu,praha 8,11990000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-liben-spolecna/1591816780
45,2+kk,C,Novostavba,praha 5,7840000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-starokosirska/360129100
50,2+kk,E,Ve velmi dobrém stavu,praha 4,5990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-nad-studankou/2908394060
32,1+kk,C,Ve velmi dobrém stavu,praha 5,5850000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-starokosirska/532685388
62,2+kk,A,Novostavba,praha 5,10020000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-u-komina/1705517644
28,1+kk,B,Novostavba,praha 4,4790000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-chodov-blazimska/1684456012
84,2+kk,C,Novostavba,praha 5,9650000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-starokosirska/2506564172
44,2+kk,G,Po rekonstrukci,praha 4,5980000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-ceneticka/3349821260
77,3+kk,C,Ve velmi dobrém stavu,praha 10,9250000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dubec-ke-korunce/833950284
72,3+kk,B,Novostavba,stredni-cechy,7998000,https://www.sreality.cz/detail/prodej/byt/3+kk/slapy-slapy-/3163492940
40,1+kk,C,Novostavba,praha 5,6900000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-starokosirska/6758988
48,2+kk,G,V dobrém stavu,stredni-cechy,2699000,https://www.sreality.cz/detail/prodej/byt/2+kk/dymokury-dymokury-osvobozeni/3149558348
48,2+kk,B,Novostavba,praha 9,7607504,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-9-/298168908
183,4+kk,G,Ve velmi dobrém stavu,praha 5,23000000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kosire-namesti-josefa-machka/1200693836
50,2+kk,G,V dobrém stavu,praha 1,12000000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-jungmannovo-namesti/4064412236
38,1+kk,B,Novostavba,stredni-cechy,5049000,https://www.sreality.cz/detail/prodej/byt/1+kk/nehvizdy-nehvizdy-/1668461132
53,2+kk,B,Novostavba,praha 4,9542000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-dunovskeho/2172322380
93,3+kk,C,Ve velmi dobrém stavu,praha 3,15400000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-pitterova/4055315020
70,3+kk,C,Novostavba,praha 9,9802519,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-danielova/622387788
70,3+kk,C,Novostavba,praha 9,9749599,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-danielova/4228440652
105,3+kk,B,Novostavba,praha 6,24700000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-veleslavin-na-drackach/2940084812
31,1+kk,C,Ve velmi dobrém stavu,praha 4,4650000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-modrany-platonova/3846582860
43,2+kk,C,Novostavba,praha 9,7819224,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-cakovice-danielova/4024951372
73,3+kk,B,Novostavba,praha 9,10990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-rynska/4230910540
70,3+kk,C,Novostavba,praha 9,9763858,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-danielova/1963328076
30,1+kk,B,Novostavba,praha 5,5843355,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-hlavackova/2058814028
58,2+kk,B,Ve velmi dobrém stavu,praha 3,10300000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-na-vackove/1094058572
73,3+kk,C,Novostavba,praha 9,9663633,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-danielova/3842376268
51,2+kk,E,V dobrém stavu,praha 3,6090000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-hartigova/2010579532
62,2+kk,B,Novostavba,praha 5,10190000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-laurove/2654340428
26,1+kk,B,Novostavba,praha 5,5392116,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-prachnerova/193528396
96,3+kk,B,Novostavba,praha 5,14790000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-laurove/3124102476
63,3+kk,C,Ve velmi dobrém stavu,praha 6,7690000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-repy-simonova/2496524876
79,3+kk,B,Novostavba,stredni-cechy,16500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-praha-toyen/856736332
52,2+kk,E,V dobrém stavu,praha 3,6190000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-hartigova/1373045324
121,4+kk,G,Po rekonstrukci,praha 7,18390000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-holesovice-veletrzni/930267724
54,2+kk,A,Novostavba,praha 5,9258000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-u-komina/788263500
62,2+kk,A,Novostavba,praha 5,10324000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-u-komina/3791319628
48,2+kk,B,Novostavba,praha 9,7255920,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-cakovice-belomlynska/547366220
55,2+kk,G,Ve velmi dobrém stavu,praha 7,8990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-pristavni/727786060
31,1+kk,B,Novostavba,praha 9,4799000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hostavice-pasecka/417919564
88,4+kk,D,Ve velmi dobrém stavu,praha 10,13395000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-horni-mecholupy-dysinska/1022235212
63,3+kk,C,Ve velmi dobrém stavu,praha 4,7990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cholupice-kestranska/549458508
44,2+kk,G,Ve velmi dobrém stavu,praha 2,6500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-oldrichova/30110284
53,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,3144900,https://www.sreality.cz/detail/prodej/byt/2+kk/milicin-milicin-/2370998860
127,3+kk,C,Ve velmi dobrém stavu,praha 9,13890000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hloubetin-slevacska/3342924
56,2+kk,B,Novostavba,stredni-cechy,5486953,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-stepana-rautenstraucha/3080295500
232,4+kk,B,Novostavba,stredni-cechy,11990000,https://www.sreality.cz/detail/prodej/byt/4+kk/kostelec-nad-cernymi-lesy-kostelec-nad-cernymi-lesy-komenskeho/3658158668
69,3+kk,B,Po rekonstrukci,praha 8,6990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-bohnice-zelenohorska/1384739404
57,2+kk,B,Novostavba,stredni-cechy,5255250,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-stepana-rautenstraucha/1181148236
48,2+kk,B,Novostavba,stredni-cechy,5236140,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-stepana-rautenstraucha/3464008780
59,2+kk,A,Novostavba,praha 5,10724000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-u-komina/1798042188
48,2+kk,B,Novostavba,stredni-cechy,5144160,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-stepana-rautenstraucha/678343244
95,4+kk,B,Ve velmi dobrém stavu,praha 10,16850000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vrsovice-moskevska/3030041164
109,3+kk,A,Ve velmi dobrém stavu,praha 6,20476700,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-repy-u-lesoparku/2996752972
46,2+kk,B,Ve velmi dobrém stavu,praha 8,6190000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bohnice-zelenohorska/443822668
53,2+kk,B,Novostavba,stredni-cechy,5171584,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-stepana-rautenstraucha/4263830604
75,3+kk,C,Ve velmi dobrém stavu,praha 9,8190000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-prosek-litvinovska/4248908364
46,2+kk,D,Ve velmi dobrém stavu,stredni-cechy,4980000,https://www.sreality.cz/detail/prodej/byt/2+kk/sestajovice-sestajovice-komenskeho/2242581068
92,3+kk,C,Ve velmi dobrém stavu,praha 10,11990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-pitkovice-pychavkova/2017395276
53,2+kk,B,Novostavba,stredni-cechy,4952364,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-stepana-rautenstraucha/657089612
115,4+kk,B,Ve velmi dobrém stavu,praha 9,14900000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-letnany-skrabkovych/1545278028
49,1+kk,C,Novostavba,praha 5,7950000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-starokosirska/259465804
112,5+kk,C,Ve velmi dobrém stavu,praha 4,18490000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-branik-mezivrsi/2577138252
100,4+kk,G,Ve velmi dobrém stavu,stredni-cechy,9690000,https://www.sreality.cz/detail/prodej/byt/4+kk/hostivice-hostivice-na-piskach/1259405900
82,4+kk,G,Ve velmi dobrém stavu,praha 6,9890000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-repy-na-mokline/650187340
33,2+kk,G,Ve velmi dobrém stavu,praha 8,5200000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-troja-olstynska/3551253068
75,3+kk,G,Ve velmi dobrém stavu,praha 1,14500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-truhlarska/194052684
78,3+kk,B,Novostavba,stredni-cechy,7985171,https://www.sreality.cz/detail/prodej/byt/3+kk/brandys-nad-labem-stara-boleslav-brandys-nad-labem-augustina-lukese/1642476108
34,2+kk,B,Ve velmi dobrém stavu,praha 5,5300000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zbraslav-vaclava-rady/2420732492
112,4+kk,C,Ve velmi dobrém stavu,praha 4,18490000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-branik-mezivrsi/1990984268
100,3+kk,B,Novostavba,stredni-cechy,9987880,https://www.sreality.cz/detail/prodej/byt/3+kk/brandys-nad-labem-stara-boleslav-brandys-nad-labem-augustina-lukese/2167752012
30,1+kk,G,Ve velmi dobrém stavu,praha 9,6700000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-liben-kovanecka/3623449164
75,3+kk,B,Novostavba,praha 4,15800000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-modrany-ceskoslovenskeho-exilu/1476592204
66,3+kk,B,Novostavba,stredni-cechy,6699215,https://www.sreality.cz/detail/prodej/byt/3+kk/brandys-nad-labem-stara-boleslav-brandys-nad-labem-augustina-lukese/3156808268
51,2+kk,C,Ve velmi dobrém stavu,stredni-cechy,3408900,https://www.sreality.cz/detail/prodej/byt/2+kk/milicin-milicin-/4214542924
315,5+kk,E,Ve velmi dobrém stavu,praha 1,69000000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-praha-1-valentinska/461644364
72,3+kk,B,Novostavba,stredni-cechy,7998000,https://www.sreality.cz/detail/prodej/byt/3+kk/slapy-slapy-/3163492940
138,5+kk,B,Novostavba,stredni-cechy,10899000,https://www.sreality.cz/detail/prodej/byt/5+kk/podebrady-podebrady-/3488928332
118,5+kk,D,Ve velmi dobrém stavu,praha 5,16490000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-lidicka/1267532364
43,2+kk,B,Novostavba,praha 5,8500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radotin-zderazska/1746059852
108,3+kk,C,Novostavba,praha 3,15990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-pitterova/3182563916
117,4+kk,B,Ve velmi dobrém stavu,praha 5,17643700,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-stodulky-toufarova/177418828
73,3+kk,B,Novostavba,stredni-cechy,7990000,https://www.sreality.cz/detail/prodej/byt/3+kk/vodochody-hostice-klicanska/1066803788
92,3+kk,D,Ve velmi dobrém stavu,praha 5,14390000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-lidicka/2275213900
81,4+kk,C,Po rekonstrukci,praha 10,9890000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zabehlice-ellnerove/4123918924
67,4+kk,D,Ve velmi dobrém stavu,praha 9,9500000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-prosek-mimonska/183444044
94,3+kk,D,Po rekonstrukci,praha 7,17999900,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-holesovice-strossmayerovo-namesti/2803241548
58,2+kk,C,Po rekonstrukci,praha 10,7980000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-v-doline/2134508108
45,2+kk,B,Novostavba,praha 10,7299000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-horni-mecholupy-bolonska/2611544652
108,4+kk,G,Po rekonstrukci,stredni-cechy,9990000,https://www.sreality.cz/detail/prodej/byt/4+kk/benesov-benesov-/2677633612
69,3+kk,G,Po rekonstrukci,praha 9,7990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostavice-piscita/2259952204
70,3+kk,G,Ve velmi dobrém stavu,praha 7,14500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-holesovice-na-maninach/367526476
117,4+kk,G,Po rekonstrukci,praha 9,14900000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hostavice-piscita/1202987596
34,1+kk,G,Po rekonstrukci,stredni-cechy,3890000,https://www.sreality.cz/detail/prodej/byt/1+kk/benesov-benesov-/2140762700
86,3+kk,C,Ve velmi dobrém stavu,praha 10,9497000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-mecholupy-v-osikach/4080546380
99,4+kk,B,Ve velmi dobrém stavu,praha 8,18890000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-karlin-u-mlynskeho-kanalu/3777369420
74,3+kk,G,Ve velmi dobrém stavu,stredni-cechy,4702500,https://www.sreality.cz/detail/prodej/byt/3+kk/nymburk-nymburk-karla-capka/526123596
38,2+kk,B,Novostavba,praha 5,6200000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-na-zlichove/3531801164
53,2+kk,C,Novostavba,praha 9,7700000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-spojovaci/3201049164
53,2+kk,B,Novostavba,praha 5,8470000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-na-zlichove/1586500172
62,3+kk,C,Ve velmi dobrém stavu,praha 4,7590000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cholupice-kestranska/2358776396
90,5+kk,C,Ve velmi dobrém stavu,praha 4,10299900,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-kamyk-rabynska/3225494092
78,3+kk,D,Ve velmi dobrém stavu,praha 4,9500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-praha-4-na-strzi/2070745676
32,1+kk,C,Ve velmi dobrém stavu,praha 10,5999000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-malesice-ungarova/4054323788
52,2+kk,B,Novostavba,praha 9,7980000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-letnany-krivoklatska/2490368588
80,3+kk,B,Novostavba,praha 4,13899000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-praha-mezi-vodami/1083974220
72,3+kk,B,Novostavba,stredni-cechy,7998000,https://www.sreality.cz/detail/prodej/byt/3+kk/slapy-slapy-/3163492940
116,5+kk,B,Novostavba,stredni-cechy,10490000,https://www.sreality.cz/detail/prodej/byt/5+kk/stehelceves-stehelceves-hlavni/4045378124
61,2+kk,B,Ve velmi dobrém stavu,praha 6,11650000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-6-na-drackach/2524643916
50,2+kk,B,Novostavba,praha 9,7605192,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-cakovice-marie-podvalove/3013616972
72,3+kk,B,Novostavba,praha 4,13442000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-dunovskeho/1674121804
46,2+kk,G,Ve velmi dobrém stavu,praha 4,5697000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-podjavorinske/843674188
107,4+kk,B,Novostavba,praha 4,20094000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-chodov-dunovskeho/3553169996
71,2+kk,C,Po rekonstrukci,stredni-cechy,4600000,https://www.sreality.cz/detail/prodej/byt/2+kk/milovice-mlada-rakouska/1727054412
68,3+kk,B,Novostavba,praha 4,12842000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-dunovskeho/3016299084
77,3+kk,B,Novostavba,praha 9,10969728,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-marie-podvalove/4070581580
77,3+kk,B,Novostavba,praha 4,14442000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-dunovskeho/331944524
68,3+kk,B,Novostavba,stredni-cechy,16500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-praha-toyen/2077016652
66,2+kk,G,Ve velmi dobrém stavu,praha 1,14900000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stare-mesto-v-kolkovne/3848417868
58,1+kk,B,Novostavba,praha 9,7500000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vysocany-kolbenova/757776972
108,3+kk,G,Novostavba,praha 6,19890000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-repy-u-lesoparku/3926987340
73,2+kk,B,Ve velmi dobrém stavu,praha 8,12162000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-jirsikova/2214130252
70,3+kk,C,Ve velmi dobrém stavu,praha 9,14500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hloubetin-k-nahonu/4092854860
50,2+kk,E,Po rekonstrukci,praha 8,7749000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-zenklova/1842025036
60,2+kk,A,Novostavba,praha 5,10124000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-u-komina/1778128204
32,1+kk,C,Novostavba,praha 5,5850000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-/1815093836
145,5+kk,G,V dobrém stavu,praha 3,14990000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-vinohrady-borivojova/1148641868
52,2+kk,A,Ve velmi dobrém stavu,praha 9,7500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-prosek-kytlicka/1343844940
145,5+kk,G,V dobrém stavu,praha 3,14990000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-vinohrady-lucemburska/1164239436
46,2+kk,D,Ve velmi dobrém stavu,praha 6,6900000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dejvice-kafkova/2900959820
42,2+kk,C,Ve velmi dobrém stavu,praha 5,7490000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zbraslav-neumannova/3076092492
41,2+kk,C,Novostavba,praha 10,6300000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-uhrineves-vaclava-trojana/3134718540
55,2+kk,B,Novostavba,praha 5,8990870,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-hlavackova/1667660
76,3+kk,B,Novostavba,praha 5,11250974,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-praha-na-zlichove/2742751820
73,3+kk,B,Novostavba,stredni-cechy,7990000,https://www.sreality.cz/detail/prodej/byt/3+kk/vodochody-hostice-klicanska/1066803788
66,2+kk,B,Ve velmi dobrém stavu,praha 8,11705000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-jirsikova/3508531788
43,2+kk,D,Ve velmi dobrém stavu,praha 4,5781500,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-podjavorinske/4116279884
57,2+kk,G,Ve velmi dobrém stavu,stredni-cechy,4900000,https://www.sreality.cz/detail/prodej/byt/2+kk/celakovice-celakovice-namesti-5-kvetna/4194484812
92,3+kk,D,Ve velmi dobrém stavu,praha 5,14390000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-lidicka/2275213900
53,2+kk,B,Novostavba,praha 5,8820150,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-na-zlichove/2877035084
56,2+kk,B,Novostavba,praha 5,9466282,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-na-zlichove/1079710284
54,2+kk,B,Novostavba,praha 8,11500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-sokolovska/2844779084
67,4+kk,D,Ve velmi dobrém stavu,praha 9,9500000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-prosek-mimonska/183444044
81,4+kk,C,Po rekonstrukci,praha 10,9890000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zabehlice-ellnerove/4123918924
118,5+kk,D,Ve velmi dobrém stavu,praha 5,16490000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-lidicka/1267532364
